총20017건
순번,판례ID,제목,법원,사건유형,판결유형,선고일자
10715,337240,체납자가 채무초과 상태에서 자신의 유일한 소유 부동산을 자녀에게 증여한 행위는 사해행위에 해당,서울중앙지방법원,하급심,민사,2020.12.16
10716,329416,명의신탁증여의제로 증여세를 부과한 처분은 적법함,부산고등법원,하급심,일반행정,2021.01.29
10717,330050,피고는 원고의 송달불능 상태에 대한 사실을 확인한 후 적법절차에 따라 공시송달을 하였고 그에 따른 처분 또한 적법함,서울고등법원,하급심,일반행정,2021.04.30
10718,329450,해외사업소득임을 입증할 책임은 과세관청에게 있음,부산지방법원,하급심,일반행정,2020.07.24
10719,330248,피압류채권의 표시가 그 동일성의 인식을 저해할 정도에 이르지 아니한 이상 유효함,서울고등법원,하급심,민사,2020.06.24
10720,330276,구 자본시장법상 인수인에 해당할 경우 차익은 구 상증세법 제40조 제1항 제2호 나목에서 과세대상으로 규정하고 있는 이익에 해당함,광주고등법원,하급심,일반행정,2020.06.16
10721,330358,취득일로부터 약 8년이 지난 토지를 객관적 근거 없이 추정하여 평가한 소급감정가액은 인정할 수 없음,창원지방법원,하급심,일반행정,2021.02.03
10722,329592,이자지급의 시기 및 금액이 구체적이지 아니한 점으로 보아 이자를 수령하였다고 인정할 수 없음,서울행정법원,하급심,일반행정,2020.10.23
10723,336884,부가가치세경정거부처분취소,부산지방법원,하급심,일반행정,2022.05.27
10724,336920,실지취득가액이 확인되지 않아 환산가액을 취득가액으로 적용한 처분 적법함,서울고등법원,하급심,일반행정,2022.11.02
10725,336978,종합소득세부과처분취소,서울행정법원,하급심,일반행정,2022.05.13
10726,336982,소득세법상 주택신축판매업자의 사업개시일이 언제인지,서울고등법원,하급심,일반행정,2022.01.14
10727,329680,환매권 토지의 취득가액 산정방법,대전고등법원,하급심,일반행정,2020.08.13
10728,329702,원고가 국내 수입업자에게 이 사건 용역을 제공하고 그 대가로 45억여 원 상당을 수취하였다는 증거가 없음,부산고등법원,하급심,일반행정,2021.04.09
10729,329728,특수관계가 소멸되는 날까지 회수하지 아니한 가지급금을 귀속자에게 소득처분한 것은 정당함,부산고등법원,하급심,일반행정,2021.03.31
10730,329754,간판업체로 보아 실제로 폐동거래를 한 사실이 없는 것으로 볼 것인지 여부,수원고등법원,하급심,일반행정,2020.10.28
10731,329766,이 사건처분의 무효여부 입증책임은 원고에게 있음,서울고등법원,하급심,일반행정,2020.07.17
10732,329776,원고를 이 사건 사업장의 소득의 실질귀속자라고 보아 한 이 사건 처분은 위법하므로 취소되어야 한다.,부산지방법원,하급심,일반행정,2020.12.10
10733,337060,익명조합원에 해당하여 이월결손금 공제가 적정한지 여부,서울고등법원,하급심,일반행정,2020.12.16
10734,329830,주거용 오피스텔 공급의 기준경비율은 비주거용 건물 개발 및 공급업(코드 703023) 기준경비율을 적용해야함,부산지방법원,하급심,일반행정,2021.01.14
10735,338006,"이 사건 용역은 수익사업에 해당하고, 일시적으로 공급하였다거나 실비 또는 무상으로 공급하였다고 볼 수 없으므로 부가가치세 면제 대상이 아님",서울고등법원,하급심,일반행정,2021.12.29
10736,338050,사실과 다른 세금계산서 여부,수원지방법원,하급심,일반행정,2021.12.16
10737,240871,손해배상(기),대법원,대법원,민사,2023.12.28
10738,338090,"원고가 대위변제한 금액이 사업중단으로 발생한 손실금인지, 채무보증의 이행으로 인한 구상채권인지 여부 및 2012사업연도 구상채권이라 하더라도 소멸시효가 완성된 2017사업연도의 대손금으로 볼 수 있는지 여부",서울고등법원,하급심,일반행정,2022.05.27
10739,240869,부당이득금,대법원,대법원,민사,2023.12.28
10740,338172,(심리불속행) 국외 비상장법인의 주식가액을 산정함에 있어 보충적 평가방법을 적용하는 것이 부적당하지 아니하다는 점에 대한 입증책임 당부,대법원,대법원,일반행정,2021.09.30
10741,337260,피담보채권의 소멸시효가 도과된 근저당설정등기는 소멸함,서울동부지방법원,하급심,민사,2021.11.18
10742,338204,단순경비율 배제에 대한 적정 여부,수원고등법원,하급심,일반행정,2021.05.14
10743,335218,입증되지 않은 주장만으로 당초 처분과 관련한 손금을 추인할 수 없음,부산지방법원,하급심,일반행정,2021.09.16
10744,335258,도시 계획 변경 등으로 인하여 본래의 용도에 따른 통상적인 제한의 범위를 넘어 특별히 사용이 제한된 사정이 있었다고 보기 어려움,부산고등법원(창원),하급심,일반행정,2021.10.27
10745,335282,세무서장은 국세징수법에 따른 채권압류 통지를 한 경우 체납액을 한도로 체납자인 채권자를 대위함,진주지원,하급심,민사,2022.01.13
10746,335320,증여받은 날부터 5년 이내에 상장된 주식을 상장 직전 양도한 경우 구 상증세법 제42조 제4항에 따른 재산가치증가사유의 과세요건을 충족하여 증여세 과세대상임,서울행정법원,하급심,일반행정,2021.11.05
10747,337386,투자자의 상환전환우선주식의 상환청구에 따른 납입액 초과지급금의 이자비용 해당여부,서울고등법원,하급심,일반행정,2021.07.14
10748,335346,양도소득을 산정 시 필요경비로 공제하는 소개비는 양도거래의 당사자를 소개한 사람에게 그 소개의 대가로 지급하는 비용을 말함,수원지방법원,하급심,일반행정,2022.10.20
10749,335380,"조사권의 남용이나 절차상, 내용상 하자가 있다고 볼 수 없음",부산고등법원,하급심,일반행정,2021.02.05
10750,337436,공동사업 출자금 마련을 위한 개인 대출채무 이자는 공동사업의 필요경비에 해당하지 아니함,서울고등법원,하급심,일반행정,2021.07.16
10751,337446,이 사건 배당기일 당시에 피고가 물상보증인의 권리로서 이 사건 근저당권의 피담보채권을 보유하고 있었다고 인정할 수 없음,대전지방법원,하급심,민사,2022.05.11
10752,335458,허위의 장부를 기재하거나 수입?매출 등을 고의로 장부에 기재하지 않는 등 적극적인 은닉행위는 부정행위에 해당함,인천지방법원,하급심,일반행정,2022.07.14
10753,335462,손해배상(국),서울남부지방법원,하급심,민사,2022.01.25
10754,335514,피압류채권의 존부,광주지방법원,하급심,민사,2021.05.07
10755,337620,소득세법에 따라 연금외수령한 기타소득을 15% 원천징수세율로 분리과세한 것은 적법함,대구고등법원,하급심,일반행정,2022.11.18
10756,335582,이 사건 주식의 양도가 상장법인 대주주의 주식양도로서 양도소득세 과세대상에 해당하는지 여부,서울행정법원,하급심,일반행정,2021.08.24
10757,337702,객관적이고 합리적인 방법으로 평가된 가액이라면 하나의 감정기관이 평가한 감정가액도 정당한 시가라 할 수 있음,서울행정법원,하급심,일반행정,2020.12.10
10758,337676,"원고는 이 사건 전유부분을 적법하게 취득하였으므로 소유권이전등기 청구권이 존재하고, 피고 대한민국의 이 사건 전유부분 관련 대지에 대한 압류는 무효이므로 말소등기되어야 함",서울중앙지방법원,하급심,민사,2021.11.02
10759,337756,원고는 가장임차인에 불과함,서울북부지방법원,하급심,민사,2021.11.23
10760,337766,"채무자가 횡령한 금원을 피고들이 증여받았을 당시, 피고 중 일부는 횡령한 돈이라는 사실을 알았거나 중대한 과실로 알지 못하였음",동부지원,하급심,민사,2021.12.09
10761,335662,"압류 또는 가압류된 채무자의 제3채무자에 대한 채권에 대하여는 소멸시효 중단사유에 준하는 확정적인 효력이 생긴다고 할 수 없고, 다만 최고로서의 효력만 인정되는 것임<BR/>",고양지원,하급심,민사,2021.12.16
10762,335700,기한후신고 결정시 신고납부불성실가산세를 부과한 처분은 적법함,의정부지방법원,하급심,일반행정,2021.08.26
10763,335726,소유권이전등기가 이행되지 않은 거래는 정상적인 양도로 볼 수 없음,수원지방법원,하급심,일반행정,2023.07.14
10764,337820,명의신탁재산의 무효는 제3자에게 대항하지 못하므로 승계인에 해당하는 것으로 볼 수 없음,서울동부지방법원,하급심,민사,2023.05.18
10765,335784,당해 거래가 가공거래라는 점을 알지 못한 것이 무리가 아니어서 세금계산서를 수수하지 않을 의무를 불이행한 데 정당한 사유가 있다고 할 수 없음,서울고등법원,하급심,일반행정,2021.08.20
10766,337876,환산가액을 기준으로 상속재산에 대한 양도소득세를 계산하는지 여부,광주지방법원,하급심,일반행정,2022.07.07
10767,335804,추심금 청구할 권원 있음,안양지원,하급심,민사,2022.01.27
10768,337960,"어느 토지가 그 소유기간 중 대통령령으로 정하는 기간 동안 농지, 임야 및 목장용 외의 토지에 해당할 경우 이를 비사업용 토지로 함",제주지방법원,하급심,일반행정,2021.12.07
10769,337966,"이 사건 양도인들은 조세회피 목적으로 설립된 도관회사로 판단되고, 케이만 파트너쉽은 이 사건 양도소득의 실질귀속자로 판단됨",서울행정법원,하급심,일반행정,2021.02.16
10770,420606,취득세등부과처분취소,서울행정법원,하급심,일반행정,2020.03.20
10771,420596,취득세등부과처분취소,대법원,대법원,일반행정,2021.04.15
10772,604867,법령상 제한으로 고유목적사업에 사용하지 못한 이 사건 임야의 처분수익 과세제외에 해당하지 아니함,서울행정법원,하급심,일반행정,2024.04.22
10773,609317,금융실명거래및비밀보장에관한법률위반·개인정보보호법위반,서울중앙지방법원,하급심,형사,2022.11.25
10774,609351,외국환거래법위반,수원지방법원,하급심,형사,2024.09.30
10775,420658,재산세부과처분취소,서울행정법원,하급심,일반행정,2020.08.27
10776,230333,지원금교부결정취소처분취소,울산지법,하급심,일반행정,2020.11.19
10777,420702,재산세부과처분취소,부산지방법원,하급심,일반행정,2021.01.21
10778,420752,취득세경정거부처분취소,의정부지방법원,하급심,일반행정,2020.10.20
10779,221767,시정명령등취소,대법원,대법원,일반행정,2022.05.12
10780,420786,취득세 등 부과처분 취소,수원지방법원,하급심,일반행정,2020.10.15
10781,420808,취득세등부과처분취소,서울행정법원,하급심,일반행정,2020.09.11
10782,420788,취득세 등 부과처분 취소,수원고등법원,하급심,일반행정,2021.07.09
10783,420814,취득세경정거부처분취소,대법원,대법원,일반행정,2021.12.16
